time,dof,velocity,ext_force,lenz_force
1.220000e+00,1.270077833349e+01,5.479503394507e+00,1.569760036679e-01,1.575430417657e-01
1.230000e+00,1.275546057787e+01,5.457023671951e+00,1.576406741083e-01,1.581968597899e-01
1.240000e+00,1.280992025903e+01,5.434981391435e+00,1.583024965503e-01,1.588474813268e-01
1.250000e+00,1.286416172164e+01,5.413385432555e+00,1.589615249274e-01,1.594956459857e-01
1.260000e+00,1.291818937236e+01,5.392220265420e+00,1.596178138879e-01,1.601413741174e-01
1.270000e+00,1.297200746738e+01,5.371471432964e+00,1.602714162140e-01,1.607846959617e-01
1.280000e+00,1.302562010421e+01,5.351126643583e+00,1.609223827245e-01,1.614256859624e-01
1.290000e+00,1.307903128792e+01,5.331171748955e+00,1.615707630798e-01,1.620643448274e-01
1.300000e+00,1.313224485690e+01,5.311598808738e+00,1.622166048826e-01,1.627008429103e-01
1.310000e+00,1.318526456457e+01,5.292391433747e+00,1.628599546714e-01,1.633350771823e-01
1.320000e+00,1.323809398184e+01,5.273544199197e+00,1.635008567380e-01,1.639672630375e-01
1.330000e+00,1.329073666697e+01,5.255040001558e+00,1.641393551895e-01,1.645972418010e-01
1.340000e+00,1.334319600795e+01,5.236869767447e+00,1.647754920380e-01,1.652250857149e-01
1.350000e+00,1.339547525951e+01,5.219029010123e+00,1.654093076506e-01,1.658509987519e-01
1.360000e+00,1.344757762295e+01,5.201507945368e+00,1.660408417190e-01,1.664750074597e-01
1.370000e+00,1.349950633657e+01,5.184280577512e+00,1.666701343552e-01,1.670966053391e-01
1.380000e+00,1.355126056478e+01,5.166310817925e+00,1.672971762907e-01,1.677607143343e-01
1.390000e+00,1.360283036786e+01,5.147628927349e+00,1.679218480036e-01,1.683892100824e-01
1.400000e+00,1.365421337087e+01,5.129012169165e+00,1.685441216864e-01,1.690064290895e-01
1.410000e+00,1.370541143929e+01,5.110653421890e+00,1.691640208985e-01,1.696189124673e-01
1.420000e+00,1.375642743632e+01,5.092604241484e+00,1.697815812619e-01,1.702286831763e-01
1.430000e+00,1.380726451082e+01,5.074866472309e+00,1.703968418309e-01,1.708361439674e-01
1.440000e+00,1.385792574780e+01,5.057438421100e+00,1.710098408593e-01,1.714415753111e-01
1.450000e+00,1.390841420938e+01,5.040309671440e+00,1.716206162968e-01,1.720449552573e-01
1.460000e+00,1.395873287383e+01,5.023469633881e+00,1.722292050524e-01,1.726462417171e-01
1.470000e+00,1.400888456600e+01,5.006917568353e+00,1.728356421534e-01,1.732457175837e-01
1.480000e+00,1.405887210843e+01,4.990642383447e+00,1.734399625746e-01,1.738433022083e-01
1.490000e+00,1.410869825114e+01,4.974632510018e+00,1.740422003898e-01,1.744388840445e-01
