time,dof,velocity,ext_force,lenz_force
2.120000e+00,1.538890387218e+01,3.599395211475e+00,1.565044035867e-01,1.566666938491e-01
2.130000e+00,1.542485668416e+01,3.591172008104e+00,1.568611762615e-01,1.570222377366e-01
2.140000e+00,1.546072754470e+01,3.583012822225e+00,1.572170741498e-01,1.573771955713e-01
2.150000e+00,1.549651710277e+01,3.574904564186e+00,1.575721039712e-01,1.577310304409e-01
2.160000e+00,1.553222585889e+01,3.566853644471e+00,1.579262709694e-01,1.580840564547e-01
2.170000e+00,1.556785439678e+01,3.558859425404e+00,1.582795812107e-01,1.584362808065e-01
2.180000e+00,1.560340329030e+01,3.550921636241e+00,1.586320406608e-01,1.587877265089e-01
2.190000e+00,1.563887303563e+01,3.543037051757e+00,1.589836545122e-01,1.591382822256e-01
2.200000e+00,1.567426420611e+01,3.535205900795e+00,1.593344287195e-01,1.594879915291e-01
2.210000e+00,1.570957733494e+01,3.527428664075e+00,1.596843688369e-01,1.598369088979e-01
2.220000e+00,1.574481295534e+01,3.519701954392e+00,1.600334804155e-01,1.601849132654e-01
2.230000e+00,1.577997157557e+01,3.512030030990e+00,1.603817687572e-01,1.605322300009e-01
2.240000e+00,1.581505372942e+01,3.504408261214e+00,1.607292394133e-01,1.608786802553e-01
2.250000e+00,1.585005991843e+01,3.496838788961e+00,1.610758976135e-01,1.612243934056e-01
2.260000e+00,1.588499066801e+01,3.489317295156e+00,1.614217488210e-01,1.615692018395e-01
2.270000e+00,1.591984647453e+01,3.481846575435e+00,1.617667982089e-01,1.619132648921e-01
2.280000e+00,1.595462779897e+01,3.474425782505e+00,1.621110505975e-01,1.622565733843e-01
2.290000e+00,1.598933515867e+01,3.467053846713e+00,1.624545113623e-01,1.625991082481e-01
2.300000e+00,1.602396907766e+01,3.459728474606e+00,1.627971859426e-01,1.629407921569e-01
2.310000e+00,1.605852995185e+01,3.452451126852e+00,1.631390785071e-01,1.632817210699e-01
2.320000e+00,1.609301828734e+01,3.445222526440e+00,1.634801943129e-01,1.636219593434e-01
2.330000e+00,1.612743456939e+01,3.438038835421e+00,1.638205384080e-01,1.639613540679e-01
2.340000e+00,1.616177924837e+01,3.430903673535e+00,1.641601154930e-01,1.643001058285e-01
2.350000e+00,1.619605278644e+01,3.423813190618e+00,1.644989303828e-01,1.646380591960e-01
2.360000e+00,1.623025564815e+01,3.416766593817e+00,1.648369879134e-01,1.649752034451e-01
2.370000e+00,1.626438826774e+01,3.409765529806e+00,1.651742926193e-01,1.653116449803e-01
2.380000e+00,1.629845111154e+01,3.402805524173e+00,1.655108493490e-01,1.656471942530e-01
2.390000e+00,1.633244457334e+01,3.395896768572e+00,1.658466622328e-01,1.659823736613e-01
2.400000e+00,1.636636914309e+01,3.389024319652e+00,1.661817363483e-01,1.663164821425e-01
2.410000e+00,1.640022521260e+01,3.382198430352e+00,1.665160758015e-01,1.666500464448e-01
2.420000e+00,1.643401323533e+01,3.375411501660e+00,1.668496853053e-01,1.669827195779e-01
2.430000e+00,1.646773360998e+01,3.368669241813e+00,1.671825690293e-01,1.673148084811e-01
2.440000e+00,1.650138676874e+01,3.361967419109e+00,1.675147314718e-01,1.676461296827e-01
2.450000e+00,1.653497315713e+01,3.355307757740e+00,1.678461772603e-01,1.679767948739e-01
2.460000e+00,1.656849313006e+01,3.348688306934e+00,1.681769101261e-01,1.683067306858e-01
2.470000e+00,1.660194708414e+01,3.342110481823e+00,1.685069342102e-01,1.686360329413e-01
2.480000e+00,1.663533547376e+01,3.335569899416e+00,1.688362542210e-01,1.689645060854e-01
2.490000e+00,1.666865867427e+01,3.329069989304e+00,1.691648740855e-01,1.692923469036e-01
2.500000e+00,1.670191704785e+01,3.322609970347e+00,1.694927975988e-01,1.696195397395e-01
2.510000e+00,1.673511100863e+01,3.316186689748e+00,1.698200290660e-01,1.699459478716e-01
2.520000e+00,1.676824093584e+01,3.309803728915e+00,1.701465724465e-01,1.702717779080e-01
2.530000e+00,1.680130721642e+01,3.303458178073e+00,1.704724317735e-01,1.705969042826e-01
2.540000e+00,1.683431023211e+01,3.297150589226e+00,1.707976110270e-01,1.709213785523e-01
2.550000e+00,1.686725035343e+01,3.290880012871e+00,1.711221140743e-01,1.712451744183e-01
2.560000e+00,1.690012795102e+01,3.284644360058e+00,1.714459447824e-01,1.715682053819e-01
2.570000e+00,1.693294337680e+01,3.278449662064e+00,1.717691068317e-01,1.718908087382e-01
2.580000e+00,1.696569702609e+01,3.272284826559e+00,1.720916043281e-01,1.722124262790e-01
2.590000e+00,1.699838923419e+01,3.266158716521e+00,1.724134407848e-01,1.725335440627e-01
2.600000e+00,1.703102035354e+01,3.260070107132e+00,1.727346198817e-01,1.728541206582e-01
2.610000e+00,1.706358839519e+01,3.254014146241e+00,1.730551222576e-01,1.731738745763e-01
2.620000e+00,1.709609841976e+01,3.247994434009e+00,1.733749979221e-01,1.734931108874e-01
2.630000e+00,1.712854840675e+01,3.242008949175e+00,1.736942271956e-01,1.738116967074e-01
2.640000e+00,1.716093870334e+01,3.236058541297e+00,1.740128136992e-01,1.741296987292e-01
2.650000e+00,1.719326966917e+01,3.230139519988e+00,1.743307611748e-01,1.744469394314e-01
2.660000e+00,1.722554161051e+01,3.224253405025e+00,1.746480728374e-01,1.747635197970e-01
2.670000e+00,1.725775486148e+01,3.218401524642e+00,1.749647521746e-01,1.750795321883e-01
